id,category,tripleset_size,tripleset,lexicalisations,prediction_llama-7b,bleu_nltk_llama-7b,meteor_llama-7b,execution_time_llama-7b
1059,MusicalWork,1,"[{'object': 'Happy_Xmas_(War_Is_Over)', 'property': 'followedBy', 'subject': 'Imagine_(John_Lennon_song)'}]","['The release of the song Imagine by John Lennon was followed by the release of the song Happy Xmas (War Is Over).', 'The John Lennon song Imagine was followed by Happy Xmas (War Is Over).', 'John Lennon followed up his hit Imagine with Happy Xmas (War is Over).']",Imagine (John Lennon song) was followed by Happy Xmas (War Is Over). ,0.5965673855253218,0.7647286821705428,5.969212293624878
1060,Scientist,4,"[{'object': 'Leningrad_State_University', 'property': 'almaMater', 'subject': 'Olga_Bondareva'}, {'object': 'Russia', 'property': 'country', 'subject': 'Saint_Petersburg'}, {'object': 'Saint_Petersburg', 'property': 'deathPlace', 'subject': 'Olga_Bondareva'}, {'object': 'Georgy_Poltavchenko', 'property': 'leader', 'subject': 'Saint_Petersburg'}]","['Leningrad State University is the alma mater of Olga Bondareva. Olga Bondareva died in Saint Petersburg. St Petersburg is a city in Russia and Georgy Poltavchenko is the current leader there.', 'Olga Bondareva was a student at Leningrad State University who died in Saint Petersburg, Russia whose leader is Georgy Poltavchenko.', ""Olga Bondareva who graduated from Leningrad State University, died in Saint Petersburg, a city in Russia. Saint Petersburg's acting governor was Georgy Poltavchenko.""]",Olga Bondareva's alma mater is Leningrad State University. She was born in Russia and died in Saint Petersburg. Her leader is Georgy Poltavchenko. ,0.3033668865762665,0.5541871921182265,5.926764488220215
1061,Scientist,1,"[{'object': 'Mathematical_optimization', 'property': 'professionalField', 'subject': 'Andrzej_Piotr_Ruszczyński'}]","['Mathematical optimization is the professional field of Andrzej Piotr Ruszczynski.', 'Andrzej Piotr Ruszczyński is a professional in the field of mathematical optimization.', 'Andrzej Piotr Ruszczyński works in the field of mathematical optimization.']",Andrzej Piotr Ruszczyński is a professional in the field of mathematical optimization. ,1.0,0.9997106481481481,5.9306299686431885
1062,Company,2,"[{'object': '2001-01-01', 'property': 'foundingDate', 'subject': 'Hypermarcas'}, {'object': 'Cosmetics', 'property': 'product', 'subject': 'Hypermarcas'}]","['Hypermarcas is a company founded on January 1, 2001, that produces cosmetics.', 'Hypermarcas was founded on the first of January 2001 and sells cosmetics.', 'The cosmetics manufacturer, Hypermarcas was established January 1, 2001.']",Hypermarcas was founded on 1 January 2001. It is a cosmetics company. ,0.2790159393585827,0.5495818399044207,5.90839695930481
1063,MusicalWork,1,"[{'object': 'Pools_of_Light_(Brian_Kelly_album)', 'property': 'precededBy', 'subject': 'Expect_a_Miracle'}]","['Expect a Miracle is preceded by the Brian Kelly album Pools of Light.', 'The Brian Kelly album Expect a Miracle was preceded by the album Pools of Light.', 'Expect a Miracle was preceded by Pools of Light by Brian Kelly.']",Expect a Miracle preceded Pools of Light. ,0.2091747902183349,0.5422975641869651,5.910611867904663
1064,MusicalWork,3,"[{'object': 'Punk_blues', 'property': 'genre', 'subject': 'Turn_Me_On_(album)'}, {'object': 'The_Honeymoon_Killers_(American_band)', 'property': 'producer', 'subject': 'Turn_Me_On_(album)'}, {'object': 'Noise_rock', 'property': 'genre', 'subject': 'Turn_Me_On_(album)'}]","['Turn Me On is a self-produced album by the Honeymoon Killers that falls under the genres of punk blues and noise rock.', 'The Turn Me On album produced by the Honeymoon Killers is in Punk blues and Noise rock genres.', 'Turn Me On is a punk blues album produced by The Honeymoon Killers and it is an example of the musical genre known as noise rock.']",The album Turn Me On by The Honeymoon Killers is a punk blues album. It was produced by The Honeymoon Killers and is a genre of noise rock. ,0.34906991342965005,0.7295906432748538,5.89273738861084
1065,Scientist,2,"[{'object': 'Bondareva–Shapley_theorem', 'property': 'knownFor', 'subject': 'Olga_Bondareva'}, {'object': '""Olga Nikolaevna Bondareva""', 'property': 'birthName', 'subject': 'Olga_Bondareva'}]","[""Olga Bondareva is known for Bondareva-Shapley theorem, and was given the birth name ''Olga Nikolaevna Bondareva''."", 'Olga Bondareva (whose given name is Olga Nikolaevna Bondareva), is known for the Bondareva-Shapley theorem.', 'Olga Bondareva, whose birth name was Olga Nikolaevna Bondareva, is known for the Bondareva-Shapley theorem.']",Olga Bondareva is known for the Bondareva–Shapley theorem. ,0.29476596093379326,0.443841872413301,5.910903930664063
1066,Astronaut,1,"[{'object': 'Xiangyang', 'property': 'isPartOf', 'subject': 'Zaoyang'}]","['Zaoyang is part of Xiangyang.', 'Zaoyang is in Xiangyang.']",Xiangyang is part of Zaoyang. ,0.3976353643835253,0.5888888888888889,5.889134645462036
1067,Airport,6,"[{'object': 'ENAIRE', 'property': 'operatingOrganisation', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': 'Alcobendas', 'property': 'location', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': '4349.0', 'property': 'runwayLength', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': 'Madrid', 'property': 'city', 'subject': 'ENAIRE'}, {'object': '610.0', 'property': 'elevationAboveTheSeaLevel', 'subject': 'Adolfo_Suárez_Madrid–Barajas_Airport'}, {'object': 'Spain', 'property': 'country', 'subject': 'Madrid'}]","['Adolfo Suárez Madrid Barajas Airport, located in Alcobendas, which is part of the community of Madrid, Spain and operated by ENAIRE, is 610 metres above sea level and has a runway that is 4349 metres long.', 'Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas, 610 meters above sea level. This airport is operated by ENAIRE, which is located in Madrid, Spain. The runway is 4,349 meters long.', 'Adolfo Suarez Madrid-Barajas Airport has an elevation of 610.0 metres above sea level and the runaway length is 4,349. It is in Alcobendas, operated by ENAIRE, in the city of Madrid, country of Spain.']","The Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas, Madrid, Spain. It has a runway length of 4349.0 meters and an elevation above the sea level of 610.0 meters. It is owned by ENAIRE. ",0.3361416961884424,0.45407539197153346,5.988921880722046
1068,Film,6,"[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Tom_Simon', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'HBO', 'property': 'broadcastedBy', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Geof_Bartz', 'property': 'editor', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Jamie_Lawrence', 'property': 'musicComposer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Sarah_Teale', 'property': 'producer', 'subject': 'Death_on_a_Factory_Farm'}]","['Death on a Factory Farm, produced and directed by Tom Simon and edited by Geof Bartz was broadcast by HBO. The music was composed by Jamie Lawrence and Sarah Teale was co-producer.', 'Tom Simon directed and produced Death on a Factory Farm which was edited by Geof Bartz and released by HBO. Sarah Teale was also a producer of the movie which had Jamie Lawrence as the music composer.', 'Tom Simon directed the movie ""Death on a Factory Farm"" and also shared the production with Sarah Teale. The film was originally broadcasted on HBO. Geof Bartz edited the movie, and the film’s music was composed by Jamie Lawrence.']","Death on a Factory Farm was directed by Tom Simon, produced by Tom Simon, broadcasted by HBO, edited by Geof Bartz, and composed by Jamie Lawrence. It was also produced by Sarah Teale. ",0.285796401019346,0.4916277258566978,5.940395832061768
1069,Scientist,4,"[{'object': 'India', 'property': 'residence', 'subject': 'Lady_Anne_Monson'}, {'object': 'Pranab_Mukherjee', 'property': 'leader', 'subject': 'India'}, {'object': 'Kingdom_of_England', 'property': 'nationality', 'subject': 'Lady_Anne_Monson'}, {'object': '3287590000000.0', 'property': 'areaTotal', 'subject': 'India'}]","['Lady Anne Monson lived in the Kingdom of England and held British nationality but resided in India for most of her life. Pranab Mukherjee is the leader of India, which has a total area of 32875900000000.', 'Lady Anne Monson is a British national who currently resides in India, a country of 3,287,590 square kilometers led by Pranab Mukherjee.', 'Lady Anne Monson was born in England but had her residence in India which has total area of 3287590000000.0. Pranab Mukherjee was a leader of India.']",Lady Anne Monson was the leader of India. She was born in the Kingdom of England. She had a nationality of India. She lived in India. She had an areaTotal of 3287590000000.0. ,0.23031858078488207,0.4527151211361738,5.930797576904297
1070,Film,4,"[{'object': 'Adam_West', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Ray_Griggs_(director)', 'property': 'writer', 'subject': 'Super_Capers'}, {'object': 'Ray_Griggs_(director)', 'property': 'director', 'subject': 'Super_Capers'}, {'object': '30955.0', 'property': 'gross', 'subject': 'Super_Capers'}]","['Super Capers made $30,955 and starred infamous actor, Adam West. It was written and directed by Ray Griggs.', 'The film Super Capers, which grossed $30,955, is both directed and written by Ray Griggs, and it stars Adam West.', 'Super Capers is written and directed by Ray Griggs. It stars Adam West and accumulated a box office of $30,955.']","Adam West starred in Super Capers. Ray Griggs wrote and directed Super Capers. Ray Griggs directed Super Capers. Super Capers grossed $309,550. ",0.06621586415997688,0.31250000000000006,5.923468112945557
1071,Film,3,"[{'object': 'Michael_Rooker', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Tom_Sizemore', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'English_language', 'property': 'language', 'subject': 'Super_Capers'}]","['Super Capers, starring Michael Rooker and Tom Sizemore, is a movie in English.', 'Michael Rooker and Tom Sizemore star in the English-speaking movie Super Capers.', 'Michael Rooker played in Super Capers, an English-language film starring Tom Sizemore.']",Michael Rooker and Tom Sizemore starred in the movie Super Capers. It was in English. ,0.3828751601861109,0.8728079016327354,5.895703077316284
1072,Airport,2,"[{'object': 'EGBF', 'property': 'icaoLocationIdentifier', 'subject': 'Bedford_Aerodrome'}, {'object': '""08/26""', 'property': 'runwayName', 'subject': 'Bedford_Aerodrome'}]","[""Bedford Aerodrome's International Civil Aviation Organization (ICAO) identifier is EGBF and has a runway called 08/26."", 'The ICAO location identifier for Bedford Aerodrome is EGBF which has a runway named ""08/26.""', 'The Bedford Aerodrome runway name is 08/26 with an ICAO location identifier of EGBF.']",Bedford Aerodrome's runway name is 08/26. Its ICAO location identifier is EGBF. ,0.22565828790862544,0.5089447463768116,5.891331434249878
1073,Film,5,"[{'object': 'Stacy_Katzman', 'property': 'editing', 'subject': 'Super_Capers'}, {'object': 'Michael_Rooker', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'Tom_Sizemore', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': 'English_language', 'property': 'language', 'subject': 'Super_Capers'}, {'object': '98.0', 'property': 'runtime', 'subject': 'Super_Capers'}]","['Super Capers is a 98 minute movie starring Michael Rooker and Tom Sizemore. Stacy Katzman edited Super Capers which was filmed in English.', 'Super Capers, a film starring Tom Sizemore and Michael Rooker, is 98 minutes long. In charge of editing was Stacy Katzman, and the film is in English.', 'Super Capers is an English-language film starring Tom Sizemore and featuring Michael Rooker. The 98-minute film was edited by Stacy Katzman.']",Stacy Katzman edited Super Capers. Michael Rooker and Tom Sizemore starred in Super Capers. Super Capers was in English and had a runtime of 98 minutes. ,0.2258086016461714,0.5168335717691942,5.89561915397644
1074,Airport,1,"[{'object': 'Longfield', 'property': 'city', 'subject': 'MotorSport_Vision'}]","['MotorSport Vision is based in the city of Longfield, Kent.', 'The MotorSport Vision location is the city of Longfield.', 'MotorSport Vision is in the city of Longfield.']",MotorSport Vision's city is Longfield. ,0.08290829875388037,0.25974025974025977,5.894103765487671
1075,MusicalWork,6,"[{'object': 'The_Velvet_Underground', 'property': 'artist', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Rock_music', 'property': 'genre', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Squeeze_(The_Velvet_Underground_album)', 'property': 'precededBy', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Polydor_Records', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Universal_Music_Group', 'property': 'recordLabel', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': '2001-10-16', 'property': 'releaseDate', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['The Bootleg Series Volume 1: The Quine Tapes by Velvet Underground, a rock music genre, was released on October, 16, 2001 by Universal Music Group and Polydor Records.The Quine Tapes was preceded by Squeeze by The Velvet Underground.', 'Bootleg Series Volume 1: The Quine Tapes album created by Velvet Underground with a genre rock, was preceded by the album Squeeze and recorded through Polydor Records under Universal Music Group record label released on 10-16-2001.', 'Music group the Velvet Underground released their Rock music album Bootleg Series Volume 1: The Quine Tapes on 2001-10-16. The album was released by record labels Polydor and Universal Music Group. It was preceded by the band’s album Squeeze.']",The Velvet Underground's Bootleg Series Volume 1: The Quine Tapes was released on 16 October 2001 by Polydor Records. It was preceded by Squeeze (The Velvet Underground album) and was followed by Universal Music Group. ,0.40239384738280204,0.5588942307692307,5.961863517761231
1076,Scientist,4,"[{'object': 'United_States', 'property': 'citizenship', 'subject': 'Darinka_Dentcheva'}, {'object': 'United States of America', 'property': 'longName', 'subject': 'United_States'}, {'object': 'Stochastic_programming', 'property': 'knownFor', 'subject': 'Darinka_Dentcheva'}, {'object': 'Humboldt_University', 'property': 'almaMater', 'subject': 'Darinka_Dentcheva'}]","['Darinka Dentcheva, a citizen of the United States of America, attended Humboldt University and is known for her work with stochastic programming.', 'Darinka Dentcheva, a stochastic programmer and graduate of Humboldt University, is a citizen of the United States of America.', ""Darinka Dentcheva, United States of America ('United States') citizen and Humboldt University graduate, is known for her work with stochastic programming.""]",Darinka Dentcheva is known for stochastic programming. She studied at Humboldt University. She is a citizen of the United States. ,0.33359103227594633,0.46890927624872564,5.9294209480285645
1077,Artist,2,"[{'object': 'Black_metal', 'property': 'genre', 'subject': 'Aaron_Turner'}, {'object': 'Electric_guitar', 'property': 'instrument', 'subject': 'Aaron_Turner'}]","['Electric guitarist Aaron Turner plays Black Metal.', 'Aaron Turner the Black metal musician plays electric guitar.', 'Aaron Turner performs black metal music with the electric guitar.']",Aaron Turner plays black metal and electric guitar. ,0.3021375397356768,0.7131391882595736,5.906325101852417
1078,Airport,1,"[{'object': '83.2104', 'property': 'elevationAboveTheSeaLevel', 'subject': 'Bedford_Aerodrome'}]","['The Bedford Aerodrome is 83.2 meters above sea level.', 'Bedford Aerodrome is at an elevation of 83.2104 above sea level.', 'The Bedford Aerodrome elevation above the sea level is 83.2104 meters.']",The Bedford Aerodrome's elevation above the sea level is 83.2104. ,0.5814307369682193,0.7282110091743119,5.922959566116333
1079,Building,2,"[{'object': '""101 Ukrop Way""', 'property': 'address', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]","['The College of William and Mary is the owner of the Alan B. Miller Hall, whose address is ""101 Ukrop Way"".', 'The college of William and Mary is the owner of the Alan B. Miller Hall, 101 Ukrop Way.', 'Alan B. Miller Hall (owned by the College of William and Mary) is at 101 Ukrop Way.']","The Alan B Miller Hall's address is 101 Ukrop Way, Williamsburg, Virginia. Its owner is the College of William and Mary. ",0.2529446408389779,0.5387931034482759,5.95531702041626
1080,CelestialBody,2,"[{'object': 'Grigory_Neujmin', 'property': 'discoverer', 'subject': '1147_Stavropolis'}, {'object': '11.5', 'property': 'absoluteMagnitude', 'subject': '1147_Stavropolis'}]","['1147 Stavropolis, discovered by Grigory Neujmin, has an absolute magnitude of 11.5.', 'Grigory Neujmin found 1147 Stavropolis, which has an absolute magnitude of 11.5.', 'Grigory Neujmin discovered 1147 Stavropolis, which has an absolute magnitude of 11.5.']",Grigory Neujmin discovered 1147 Stavropolis with an absolute magnitude of 11.5. ,0.5366551979187751,0.7521527129370266,5.923309326171875
1081,WrittenWork,1,"[{'object': 'The_Fellowship_of_the_Ring', 'property': 'precededBy', 'subject': 'The_Two_Towers'}]","['The Two Towers is preceded by The Fellowship of the Ring.', 'The Fellowship of the Ring came before The Two Towers.']",The Fellowship of the Ring preceded The Two Towers. ,0.5501366107724776,0.8017676767676769,5.93580174446106
1082,MusicalWork,1,"[{'object': 'St._Louis,_Missouri', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['The location that the Bootleg Series Volume 1: The Quine Tapes was recorded in was St. Louis Missouri.', 'Bootleg Series Volume 1: The Quine Tapes was recorded in St. Louis, Missouri.', 'The Quine tapes were recorded in St. Louis, Missouri.']","The Bootleg Series Volume 1: The Quine Tapes was recorded in St. Louis, Missouri. ",0.9365137582048804,0.9921405664212475,5.917581796646118
1083,Airport,1,"[{'object': '1095.0', 'property': 'runwayLength', 'subject': 'Bedford_Aerodrome'}]","['The runway length at the Bedford Aerodrome is 1095.', 'The runway length of the Bedford Aerodrome is 1095.0.']",The Bedford Aerodrome's runway length is 1095.0 meters. ,0.1225620097037711,0.5011235955056179,5.916059732437134
1084,MusicalWork,3,"[{'object': 'St._Louis,_Missouri', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Pacific_Time_Zone', 'property': 'timeZone', 'subject': 'San_Francisco'}, {'object': 'San_Francisco', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['The location that the Bootleg Series Volume 1: The Quine Tapes was recorded in was St. Louis, Missouri, and San Francisco, which is in the Pacific Time Zone.', 'Bootleg Series Volume 1: The Quine Tapes was recorded in San Francisco in the time zone in San Francisco is Pacific Time with the Quine tapes were recorded in St. Louis, Missouri.', 'Bootleg Series Volume 1: The Quine Tapes was recorded in St. Louis Missouri and San Francisco. The latter is on Pacific Time.']","The Bootleg Series Volume 1: The Quine Tapes was recorded in St. Louis, Missouri, in the Pacific Time Zone, and in San Francisco. ",0.6915980925693533,0.6941363636363636,5.98134970664978
1085,Film,4,"[{'object': '94.0', 'property': 'runtime', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': '282838.0', 'property': 'gross', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Cyril_Frankel', 'property': 'director', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}, {'object': 'Louis_Levy', 'property': 'musicComposer', 'subject': ""It's_Great_to_Be_Young_(1956_film)""}]","[""It's Great to Be Young is a 1956 film that lasted for 94 minutes. The directors and music composers were Cyril Frankel and Louis Levy. It cost 282,838 pounds to produce the movie."", '""It\'s Great to Be Young"" (1956) was directed by Cyril Frankel and is 94 minutes long. The movie contains music composed by Louis Levy, and made a whopping 282,838 pounds at the box office.', ""The 94 minute film It's Great to Be Young (1956) which received £282,838, was directed by Cyril Frankel and Louis Levy was the music composer.""]","It's Great to Be Young (1956 film) has a runtime of 94 minutes and a gross of 2,828,380. It was directed by Cyril Frankel and has music by Louis Levy. ",0.3041796187984332,0.5436165577342048,6.000226259231567
1086,Artist,4,"[{'object': 'School_of_Applied_Arts_in_Stuttgart', 'property': 'training', 'subject': 'Liselotte_Grschebina'}, {'object': '1994-06-14', 'property': 'deathDate', 'subject': 'Liselotte_Grschebina'}, {'object': '1908-05-02', 'property': 'birthDate', 'subject': 'Liselotte_Grschebina'}, {'object': 'Petah_Tikva', 'property': 'deathPlace', 'subject': 'Liselotte_Grschebina'}]","['Liselotte Grschebina was born on May 2, 1908, did her studies at the School of Applied Arts in Stuttgart and died in Petah Tikva on June 14, 1994.', 'Liselotte Grschebina (born May 2, 1980; died June 14, 1994, in Petah Tikva) attended the school of Applied Arts in Stuttgart.', 'Liselotte Grschebina was born on May 2, 1908, studied at the School of Applied Arts in Stuttgart, and then died in Petah, Tikva on June 14, 1994.']",Liselotte Grschebina was born in Petah Tikva on 2 May 1908 and died in Stuttgart on 14 June 1994. She was trained at the School of Applied Arts in Stuttgart. ,0.4555902003579319,0.6996585780434912,5.9768383502960205
1087,SportsTeam,6,"[{'object': 'Arapiraca', 'property': 'location', 'subject': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca'}, {'object': 'Campeonato_Brasileiro_Série_C', 'property': 'league', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Vila_Nova_Futebol_Clube', 'property': 'champions', 'subject': 'Campeonato_Brasileiro_Série_C'}, {'object': '17000', 'property': 'numberOfMembers', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': 'Estádio_Municipal_Coaracy_da_Mata_Fonseca', 'property': 'ground', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': '""Agremiação Sportiva Arapiraquense""', 'property': 'fullName', 'subject': 'Agremiação_Sportiva_Arapiraquense'}]","['Agremiação Sportiva Arapiraquense has 17000 members and their ground is Estadio Municipal Coaracy da Mata Fonseca located in Arapiraca. Their group is also known as ""Agremiação Sportiva Arapiraquense"". Agremiação Sportiva Arapiraquense play in the Campeonato Brasileiro Série C league with Vila Nova Futebol Clube as the champion.', 'The 17000 members club Agremiação Sportiva Arapiraquense has a full name of Agremiação Sportiva Arapiraquense and trains in the Estádio Municipal Coaracy da Mata Fonseca ground in Arapiraca. They play in the Campeonato Brasileiro Série C league, which counts among previous champions the Vila Nova Futebol Clube.']","The Arapiraca's ground is the Estádio Municipal Coaracy da Mata Fonseca. It has 17,000 members and is the home of the Arapiraca. The Arapiraca is the champion of the Campeonato Brasileiro Série C. The Arapiraca is the champion of the Campeonato Brasileiro Série C. The Arapiraca is the champion of the Campeonato Brasileiro Série C. The Arapiraca is the champion of the Campeonato Brasileiro Série C. The Arapiraca is the champion of the Campeonato Brasile",0.11325913082279099,0.30520975870239964,6.013396739959717
1088,SportsTeam,3,"[{'object': 'Campeonato_Brasileiro_Série_C', 'property': 'league', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': '17000', 'property': 'numberOfMembers', 'subject': 'Agremiação_Sportiva_Arapiraquense'}, {'object': '""\'\'Alvinegro""', 'property': 'nickname', 'subject': 'Agremiação_Sportiva_Arapiraquense'}]","['Agremiacao Sportiva Arapiraquense (nickname: ""Alvinegro"") has 17000 members, playing in the Campeonato Brasileiro Serie C league.', 'Agremiação Sportiva Arapiraquense plays in the Campeonato Brasileiro Série C league, has the nickname of Alvinegro and 17000 members.']","The Agremiação Sportiva Arapiraquense is a Brazilian football club. It has 17,000 members and its nickname is ""Alvinegro"". ",0.08993467598546986,0.30288305798509874,5.962657451629639
1089,WrittenWork,1,"[{'object': '1954-07-29', 'property': 'releaseDate', 'subject': 'The_Fellowship_of_the_Ring'}]","['The Fellowship of the Ring was published on July 29, 1954.', 'The release date of the Fellowship of the Ring was July 29, 1954.', 'The Fellowship of the Ring was released on July 29, 1954.']",The Fellowship of the Ring was released on 29 July 1954. ,0.7175852914772133,0.896818181818182,5.934391975402832
1090,Astronaut,7,"[{'object': '""1923-11-18""', 'property': 'birthDate', 'subject': 'Alan_Shepard'}, {'object': 'United_States', 'property': 'nationality', 'subject': 'Alan_Shepard'}, {'object': '1963', 'property': 'servedAsChiefOfTheAstronautOfficeIn', 'subject': 'Alan_Shepard'}, {'object': 'California', 'property': 'deathPlace', 'subject': 'Alan_Shepard'}, {'object': 'Department_of_Commerce_Gold_Medal', 'property': 'higher', 'subject': 'Distinguished_Service_Medal_(United_States_Navy)'}, {'object': 'New_Hampshire', 'property': 'birthPlace', 'subject': 'Alan_Shepard'}, {'object': 'Distinguished_Service_Medal_(United_States_Navy)', 'property': 'award', 'subject': 'Alan_Shepard'}]","['Alan Shepard was a United States national, born on November 18th, 1923 in New Hampshire. He was the Chief of the Astronaut Office in 1963. The United States Navy awarded him the Distinguished Service Medal, which is higher than the Department of Commerce gold medal. He died in California.', 'American Alan Shepard was born in New Hampshire on November 18th 1923. Shepard was awarded the Distinguished Service Medal from the Navy which ranks higher than Department of Commerce Gold Medal, he was the chief of the astronaut office in 1963 and he recently passed away in California.', 'Alan Shepard, who served as Chief of the Astronaut Office in 1963, was awarded the Distinguished Service Medal, which is higher than the Department of Commerce Gold Medal, by the United States Navy. Shepard was born in New Hampshire in the United States on November 18, 1923 and died in California.']",Alan Shepard was born on 18 November 1923 in New Hampshire. He was a United States citizen and served as the Chief of the Astronaut Office in 1963. He died in California in 1998. He was awarded the Department of Commerce Gold Medal and the Distinguished Service Medal (United States Navy). ,0.4933998729902228,0.5938848740339255,6.005852937698364
1091,MusicalWork,1,"[{'object': 'Warner_Music_Group', 'property': 'recordLabel', 'subject': 'Train_(band)'}]","['The band Train were signed to the record label Warner Music Group.', 'Warner Music Group is the record label of the band Train.', ""The band Train's record label is Warner Music Group.""]",Train is signed to Warner Music Group. ,0.2512715770770114,0.4891304347826087,5.932183027267456
1092,Airport,2,"[{'object': 'MotorSport_Vision', 'property': 'operatingOrganisation', 'subject': 'Bedford_Aerodrome'}, {'object': '1095.0', 'property': 'runwayLength', 'subject': 'Bedford_Aerodrome'}]","['The MotorSport Vision operated Bedford Aerodrome has a runway length of 1095.0.', 'Bedford Aerodrome operated by MotorSport Vision has the runway length of 1095.', 'Bedford Aerodrome is run by MotorSport Vision and has a runway length of 1095.']",The Bedford Aerodrome's operating organisation is MotorSport Vision. Its runway length is 1095.0 metres. ,0.07474875887495341,0.3494990892531876,5.9573073387146
1093,Film,3,"[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Jamie_Lawrence', 'property': 'musicComposer', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Sarah_Teale', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}]","['The music of ‘Death on a Factory Farm’ was composed by Jamie Lawrence. Tom Simon and Sarah Teale both directed the film.', 'The directors of Death on a Factory Farm are Tom Simon and Sarah Teale. The film’s music was written by Jamie Lawrence.', '""Death on a Factory Farm"" was directed by Sarah Teale and Tom Simon, with the music composed by Jamie Lawrence.']",Tom Simon is the director of Death on a Factory Farm. Jamie Lawrence is the music composer of Death on a Factory Farm. Sarah Teale is the director of Death on a Factory Farm. ,0.14587521254752497,0.5166037543358498,5.948214292526245
1094,Film,5,"[{'object': 'English_language', 'property': 'language', 'subject': 'Super_Capers'}, {'object': 'Great_Britain', 'property': 'spokenIn', 'subject': 'English_language'}, {'object': 'Michael_Rooker', 'property': 'starring', 'subject': 'Super_Capers'}, {'object': '1989-01-01', 'property': 'activeYearsStartYear', 'subject': 'Tom_Sizemore'}, {'object': 'Tom_Sizemore', 'property': 'starring', 'subject': 'Super_Capers'}]","['Super Capers is a film starring Michael Rooker and Tom Sizemore, who began his career in 1989. The language of the movie Super Capers is English, which is the spoken language in Great Britain.', 'The movie Super Capers is an American film starring Tom Sizemore and Michael Rooker. The language in Great Britain is English and Sizemore started acting in 1989.', 'Super Capers is an English film, a language spoken in Great Britain. The film stars Michael Rooker and Tom Sizemore, who started acting in 1989.']",The English language is spoken in Great Britain and Michael Rooker stars in Super Capers. The movie was released in 1989 and Tom Sizemore stars in it. ,0.13782842911590484,0.4133666538510829,5.950117349624634
1095,MeanOfTransportation,3,"[{'object': '""May 1950 - August 1956""', 'property': 'buildDate', 'subject': 'ALCO_RS-3'}, {'object': 'American_Locomotive_Company', 'property': 'builder', 'subject': 'ALCO_RS-3'}, {'object': '12', 'property': 'cylinderCount', 'subject': 'ALCO_RS-3'}]","['The ALCO RS-3 which has 12 cylinders, was produced between May 1950 and August 1956 by the American Locomotive Company.', 'The ALCO RS-3, built by the American Locomotive Company between May 1950 and August 1956, has a cylinder count of 12.', 'The 12 cylinder ALCO RS-3 was produced between May 1950 and August 1956 by the American Locomotive Company.']",The ALCO RS-3 was built in May 1950 and was built by the American Locomotive Company. It had 12 cylinders. ,0.3987590721833036,0.6791728981078092,5.948336362838745
