id,category,tripleset_size,tripleset,lexicalisations,prediction_vicuna-7b,bleu_nltk_vicuna-7b,meteor_vicuna-7b,execution_time_vicuna-7b
668,Building,3,"[{'object': 'Mason_School_of_Business', 'property': 'currentTenants', 'subject': 'Alan_B._Miller_Hall'}, {'object': '2009-06-01', 'property': 'completionDate', 'subject': 'Alan_B._Miller_Hall'}, {'object': 'College_of_William_&_Mary', 'property': 'owner', 'subject': 'Alan_B._Miller_Hall'}]","['Owned by The College of William and Mary, Alan B. Miller Hall was completed on June 1st, 2009 and hosts tenants including the Mason School of Business.', 'The Mason school of business is currently located at Alan B Miller hall which was completed on June 1,2009 and is owned by The College of William and Mary.', 'The Mason School of Business is in the Alan B. Miller Hall, which was completed on June 1, 2009 and is owned by The College of William and Mary.']","The Mason School of Business currently houses Alan B. Miller Hall, which was completed in 2009. The College of William & Mary is the owner of Alan B. Miller Hall.",0.40785668493845234,0.5706751958572502,1.910628318786621
669,Artist,3,"[{'object': '1994-06-14', 'property': 'deathDate', 'subject': 'Liselotte_Grschebina'}, {'object': 'German_Empire', 'property': 'birthPlace', 'subject': 'Liselotte_Grschebina'}, {'object': '1908-05-02', 'property': 'birthDate', 'subject': 'Liselotte_Grschebina'}]","['Liselotte Grschebina was born in the German Empire and lived from May 2nd, 1908 to June 14th, 1994.', 'Liselotte Grschebina was born on May 2, 1908 in the German Empire and died on June 14, 1994.', 'Liselotte Grschebina was born on the 2nd of May, 1908, in the German Empire and died on the 14th of June, 1994.']","Liselotte Grschebina was born on May 2, 1908, in the German Empire. She died on June 14, 1994.",0.667278568794606,0.8300000000000002,1.894531011581421
670,Film,1,"[{'object': '1955-01-01', 'property': 'birthYear', 'subject': 'Michael_Rooker'}]","['Michael Rooker was born in the year 1955.', 'Michael Rooker was born in 1955.']",Michael Rooker was born on 1955-01-01.,0.5081327481546147,0.6614583333333333,1.034961223602295
671,Airport,4,"[{'object': 'Bedford_Autodrome', 'property': 'cityServed', 'subject': 'Bedford_Aerodrome'}, {'object': 'United_Kingdom', 'property': 'country', 'subject': 'Thurleigh'}, {'object': 'Thurleigh', 'property': 'location', 'subject': 'Bedford_Aerodrome'}, {'object': 'MK44', 'property': 'postalCode', 'subject': 'Thurleigh'}]","['The Bedford Aerodrome is located in Thurleigh, postal code MK44, United Kingdom. The place served by the Bedford Aerodrome is the Bedford Autodrome.', 'The Bedford Aerodrome is located in Thurleigh (which has the postal code MK44), in the United Kingdom. The Bedford Aerodrome serves the Bedford Autodrome.']","The triples represent information about various objects and their properties. The objects are ""Bedford\_Autodrome"" and ""Thurleigh"", and the properties associated with them are ""cityServed"", ""country"", ""location"", ""postalCode"". The subject of the triple for ""Bedford\_Aerodrome"" is ""Thurleigh"".",0.015332277009202122,0.11904761904761905,3.534796714782715
672,Food,7,"[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Mexicans', 'property': 'demonym', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Guadalajara', 'property': 'region', 'subject': 'Bionico'}, {'object': 'Raisin', 'property': 'ingredient', 'subject': 'Bionico'}, {'object': 'Cookie', 'property': 'dishVariation', 'subject': 'Dessert'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","['Mexico is inhabited by Mexican people and the currency is the peso. Bionico is a dessert containing raisins from the Mexican region of Guadalajara, which is served as a dessert course much like cookies.', 'Mexico has people called Mexicans and uses the Mexican peso as its currency. Bionico, served as a dessert, is from the Guadalajara region in Mexico and contains raisins. A cookie is a dessert as well.', 'Bionico is a type of dessert food, containing raisins, found in Guadalajara, Mexico. Mexico is inhabited by Mexicans, and the peso is its currency. Cookie is also a dessert.']","The triples are:

* {‘object’: ‘Mexican_peso’, ‘property’: ‘currency’, ‘subject’: ‘Mexico’}
* {‘object’: ‘Mexicans’, ‘property’: ‘demonym’, ‘subject’: ‘Mexico’}
* {‘object’: ‘Dessert’, ‘property’: ‘course’, ‘subject’: ‘Bionico’}
* {‘object’: ‘Guadalajara’, ‘property’: ‘region’, ‘subject’",0.0,0.01718213058419244,5.70738673210144
673,Film,1,"[{'object': 'Bernard_Knowles', 'property': 'cinematography', 'subject': 'English_Without_Tears'}]","['The cinematography of English Without Tears was done by Bernard Knowles.', 'Bernard Knowles was the cinematographer of the film English Without Tears.', 'The cinematographer of the movie English Without Tears is Bernard Knowles.']",Bernard Knowles was the cinematographer for the film English Without Tears.,0.7016879391277372,0.9054545454545455,0.9470291137695312
674,Film,4,"[{'object': '89.0', 'property': 'runtime', 'subject': 'English_Without_Tears'}, {'object': 'Nicholas_Brodszky', 'property': 'musicComposer', 'subject': 'English_Without_Tears'}, {'object': '1944-07-28', 'property': 'releaseDate', 'subject': 'English_Without_Tears'}, {'object': 'Anatole_de_Grunwald', 'property': 'producer', 'subject': 'English_Without_Tears'}]","['English Without Tears is an 89 minute movie that was released on July 7th, 1944. The music was composed by Nicholas Brodszky. Anatole de Grunwald was the producer of the film.', 'English Without Tears is a movie produced by Anatole de Grunwald and runs for 89 minutes. The music was made by Nicholas Brodszky and it was released to theaters on July 28th, 1944.', '´English Without Tears´, produced by Anatole de Grunwald and released on 28 July 1944, runs for 89 minutes. The songs used in ´English Without Tears´ were composed by Nicholas Brodszky.']","The triples represent information about a person named Nicholas Brodszky, who was a music composer, born on July 28, 1944, and was produced by Anatole de Grunwald. The runtime of the English Without Tears is 89.0 seconds.",0.16857365212831066,0.48523206751054854,2.8706414699554443
675,City,5,"[{'object': '1777539', 'property': 'populationMetro', 'subject': 'Ciudad_Ayala'}, {'object': 'Council-manager_government', 'property': 'governmentType', 'subject': 'Ciudad_Ayala'}, {'object': '−6', 'property': 'utcOffset', 'subject': 'Ciudad_Ayala'}, {'object': 'Morelos', 'property': 'isPartOf', 'subject': 'Ciudad_Ayala'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Ciudad_Ayala'}]","['Ciudad Ayala is a city which is part of Morelos in Mexico and the metropolitan area has a population of 1777539. Its government is council-manager and the city has a UTC offset of -6.', 'Ciudad Ayala is a part of Morelos and is in the country of Mexico. The population of the metropolitan area is 1,777,539 and is governed by a council-manager government. Their UTC offset is -6.', 'Ciudad Ayala part of Morelos in Mexico with population of 1,777,539 falls into UTC offset -6 time zone. The type of government here is called the council-manager government.']","Ciudad Ayala is a city located in the state of Morelos, Mexico. It has a population of -6 and is governed by a council-manager government. Its UTC offset is . Ciudad Ayala is part of Mexico.",0.42165463543504345,0.5367348743629712,2.294980525970459
676,CelestialBody,4,"[{'object': 'Grigory_Neujmin', 'property': 'discoverer', 'subject': '1147_Stavropolis'}, {'object': '31 July 2016 (JD2457600.5)', 'property': 'epoch', 'subject': '1147_Stavropolis'}, {'object': '260855000000.0', 'property': 'periapsis', 'subject': '1147_Stavropolis'}, {'object': '1249.6', 'property': 'orbitalPeriod', 'subject': '1147_Stavropolis'}]","['1147 Stavropolis epoch is 31 July 2016 (Julian Day 2457600.5). It was discovered by Grigory Neujmin. Its orbital period of the asteroid is 1249.6 days and the periapsis is 260855000000.', '1147 Stavropolis epoch is 31 July 2016 (Julian Day 2457600.5). It was discovered by Grigory Neujmin. It has a periapsis of 260855000000.0 and the orbital period of the asteroid 1147 Stavropolis is 1249.6 days.', 'The periapsis of 1147 Stavropolis, discovered by Grigory Neujmin, is 260855000000.0. The epoch of 1147 Stavropolis is 31 July 2016 (JD2457600.5) and the orbital period of 1147 Stavropolis is 1249.6.']","Grigory Neujmin discovered 1147 Stavropolis on July 31, 2016 (JD2457600.5). The satellite has a periapsis of 260855000000.0 and an orbital period of 1249.6.",0.23087717968826332,0.4559270516717325,3.603305816650391
677,MusicalWork,1,"[{'object': 'John_Lennon', 'property': 'musicalArtist', 'subject': 'Imagine_(John_Lennon_song)'}]","['""Imagine"" is a song by musical artist, John Lennon.', 'Musician John Lennon wrote and performed the song Imagine.', 'The song Imagine belongs to the musician John Lennon.']","John Lennon was a musical artist who composed the song ""Imagine"".",0.11731175160263997,0.40760869565217384,0.9548137187957764
678,Scientist,1,"[{'object': 'President', 'property': 'leaderTitle', 'subject': 'India'}]","['The leader\'s title in India is ""President.""', 'The leader of India is given the title of President.', 'The leader of India is called the President.']",The President of India is the head of state and the commander-in-chief of the armed forces of India. The President is elected by an electoral college consisting of members of both houses of Parliament and the legislative assemblies of the states. The President serves a term of five years and can be re-elected for another term. The current President of India is Ram Nath Kovind.,0.024650822821549758,0.3255474452554746,3.834731340408325
679,Film,1,"[{'object': '1989-01-01', 'property': 'activeYearsStartYear', 'subject': 'Tom_Sizemore'}]","['Tom Sizemore began his career in 1989.', 'Tom Sizemore active years as an actor started in 1989.', 'Tom Sizemore started performing in 1989.']",The input triples contain information about a specific year that is active for a person named Tom Sizemore. The year is 1989.,0.02273154356702287,0.1785714285714286,1.642384052276611
680,ComicsCharacter,2,"[{'object': '""1986-04-15""', 'property': 'lastAired', 'subject': 'Bananaman'}, {'object': 'BBC', 'property': 'broadcastedBy', 'subject': 'Bananaman'}]","['Bananaman last aired on April 15th 1986, on BBC.', 'Broadcasted by the BBC, Bananaman was last aired on the 15th April 1986.', 'Bananaman, the TV series, was last shown on the BBC, 15th April 1986.', 'The BBC broadcasted Bananaman on April 15th 1986 for a last time.']","The triples represent information about the ""Bananaman"" TV show, which was last aired on April 15, 1986, and was broadcasted by the BBC.",0.20697419395750252,0.5476190476190476,2.0094268321990967
681,Artist,4,"[{'object': 'Israel', 'property': 'nationality', 'subject': 'Liselotte_Grschebina'}, {'object': '1871-01-01', 'property': 'foundingDate', 'subject': 'German_Empire'}, {'object': 'German_Empire', 'property': 'birthPlace', 'subject': 'Liselotte_Grschebina'}, {'object': 'Photographer', 'property': 'professionalField', 'subject': 'Liselotte_Grschebina'}]","['Israeli national Liselotte Grschebina was born in the German Empire, which was founded on January 1, 1871, and later became a professional photographer.', 'Photographer Liselotte Grschebina was born in the German Empire, founded on January 1, 1871. However, Grschebina is an Israeli national.', 'Photographer Liselotte Grschebina was a photographer with Israeli nationality. However, she was born in the German Empire, founded on January 1, 1871.']","Israel is the nationality of Liselotte Grschebina, who was born on January 1, 1871, in the German Empire. Liselotte was a photographer and her professional field was photography.",0.17966302274629617,0.5437352245862884,2.2796337604522705
682,University,5,"[{'object': '""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""', 'property': 'campus', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Mumbai', 'property': 'location', 'subject': 'All_India_Council_for_Technical_Education'}, {'object': 'Visvesvaraya_Technological_University', 'property': 'affiliation', 'subject': 'Acharya_Institute_of_Technology'}, {'object': '""India""', 'property': 'country', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'All_India_Council_for_Technical_Education', 'property': 'wasGivenTheTechnicalCampusStatusBy', 'subject': 'Acharya_Institute_of_Technology'}]","['The Acharya Institute of Technology which is in India, is affiliated with Visvesvaraya Technological University and was given the Technical Campus status by The All India Council for Technical Education which is in Mumbai. The campus address for the Acharya Institute of Technology is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.', 'The campus of the Acharya Institute of Technology is located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore, India – 560090. The University is affiliated with the Visvesvaraya Technological University and was given the status of Technical Campus by All India Council for Technical Education, which is located in Mumbai.', 'The Acharya Institute of Technology is located in India and is affiliated to Visvesvaraya Technological University. The All India Council for Technical Education which is located in Mumbai gave the institute Technical Campus status. The address for the campus is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.']","Acharya Institute of Technology is located on the campus of Visvesvaraya Technological University in Hessarghatta Main Road, Bangalore. It is affiliated with All India Council for Technical Education and is located in India.",0.25846538744953473,0.5115118749831895,2.404319524765014
683,Food,4,"[{'object': 'Mexican_peso', 'property': 'currency', 'subject': 'Mexico'}, {'object': 'Dessert', 'property': 'course', 'subject': 'Bionico'}, {'object': 'Sandesh_(confectionery)', 'property': 'dishVariation', 'subject': 'Dessert'}, {'object': 'Mexico', 'property': 'country', 'subject': 'Bionico'}]","['Bionico dessert is a food found in Mexico (currency: peso). Sandesh is also a dessert.', 'Bionico is a dessert food found in Mexico where the local currency is the peso. Another nice dessert is the confectionery Sandesh.', 'Bionico is a good dessert option found in Mexico. The tourist can use his remaining Mexican pesos, the Mexican currency, to buy it or another dessert called Sandesh.']","The triples represent the following information:

* The Mexican peso is the currency of Mexico.
* Bionico is a dessert that is a course.
* Sandesh is a variation of a dessert that is a dessert.
* Mexico is a country that is located in North America.",0.0842816865856957,0.2747252747252747,2.9981632232666016
684,Monument,6,"[{'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': '""Pennsylvania""', 'property': 'state', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Gettysburg,_Pennsylvania', 'property': 'municipality', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'hasToItsSoutheast', 'subject': 'Adams_County,_Pennsylvania'}, {'object': 'Contributing_property', 'property': 'category', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Cumberland_County,_Pennsylvania', 'property': 'hasToItsNorth', 'subject': 'Adams_County,_Pennsylvania'}]","[""Carroll County, Maryland is southeast of Adams County, Pennsylvania and Pennsylvania's Cumberland County is to the north. Adams County is where stands the 11th Mississippi Infantry Monument, which is categorised as a contributing property. The monument is placed in the municipality of Gettysburg."", 'The 11th Mississippi Infantry Monument is in Adams County, in the municipality of Gettysburg, Pennsylvania. Adams County has Cumberland County to its north and to its southeast, Carroll County, Maryland. The 11th Mississippi Infantry Monument falls under the category of contributing property.']","The triples represent information about the 11th Mississippi Infantry Monument located in Gettysburg, Pennsylvania. The monument is located in Adams County, Pennsylvania, which is in the state of Pennsylvania. The monument is located in the municipality of Gettysburg, Pennsylvania. The monument is located in Carroll County, Maryland, which is to the southeast of Adams County, Pennsylvania. The monument is a contributing property to the Gettysburg National Military Park. The monument is located in Cumberland County, Pennsylvania, which is to the north of Adams County, Pennsylvania.",0.18165920939318006,0.4493471117260465,5.410856008529663
685,Scientist,2,"[{'object': 'Darlington', 'property': 'birthPlace', 'subject': 'Lady_Anne_Monson'}, {'object': '106000', 'property': 'populationTotal', 'subject': 'Darlington'}]","['Darlington, population 106,000, was the birthplace of Lady Anne Monson.', 'The town of Darlington, which was the birth place of Lady Anne Monson, is home to one hundred and six thousand people.', 'Darlington, a city with a population of 106,000, was the birthplace of Lady Anne Monson.']",Darlington is the birthplace of Lady Anne Monson.,0.5506953149031837,0.6108276643990929,0.8599543571472168
686,Company,5,"[{'object': 'São_Paulo', 'property': 'location', 'subject': 'Hypermarcas'}, {'object': '""President of the Supreme Federal Court""', 'property': 'leaderTitle', 'subject': 'Brazil'}, {'object': 'Brazil', 'property': 'location', 'subject': 'Hypermarcas'}, {'object': 'Drugs', 'property': 'product', 'subject': 'Hypermarcas'}, {'object': 'Healthcare', 'property': 'product', 'subject': 'Hypermarcas'}]","['Hypermarcas, located in Sao Paulo, Brazil, produces pharmaceutical drugs and healthcare products. One of the leaders in Brazil is President of the Supreme Federal Court.', 'Although their main product is drugs, Hypermarcas, located in Sao Paulo, Brazil and led by the President of the Supreme Federal Court also sells healthcare products.', 'Hypermarcas is a maker of drugs and healthcare products located in São Paulo, Brazil, a country where President of the Supreme Federal Court is a leadership title.']",São Paulo is located in Brazil. The President of the Supreme Federal Court is from Brazil. Hypermarcas sells drugs and healthcare products.,0.3743698570337414,0.5479245283018868,1.5190610885620115
687,ComicsCharacter,5,"[{'object': 'Broadcasting_House', 'property': 'city', 'subject': 'BBC'}, {'object': 'Bill_Oddie', 'property': 'starring', 'subject': 'Bananaman'}, {'object': 'Steve_Bright', 'property': 'creator', 'subject': 'Bananaman'}, {'object': 'BBC', 'property': 'broadcastedBy', 'subject': 'Bananaman'}, {'object': 'Lancashire', 'property': 'birthPlace', 'subject': 'Bill_Oddie'}]","['Lancashire native Bill Oddie starred in Bananaman, a story created by Steve Bright filmed in London at Broadcasting House, the home of the BBC who also broadcast it.', ""The children's show Bananaman, created by Steve Bright and starring Lancashire born Bill Oddie, was broadcast by the BBC. The BBC is a London based broadcasting house."", 'The headquarters of the BBC is called Broadcasting house. The BBC showed a tv series titled, Bananaman, which was created by Steve Bright and starred Bill Oddie, who was born in Lancashire.']","The triples represent information about various entities and their properties.

The first triple is about the ""Broadcasting House"" being located in the city of ""BBC"".

The second triple is about ""Bill Oddie"" starring in the TV show ""Bananaman"".

The third triple is about ""Steve Bright"" creating the ""Bananaman"" TV show.

The fourth triple is about the ""BBC"" broadcasting ""Bananaman"".

The fifth triple is about ""Lancashire"" being the birthplace of ""Bill O",0.009469383818276686,0.1671309192200557,5.681955099105835
688,Scientist,1,"[{'object': 'Chief Justice', 'property': 'leaderTitle', 'subject': 'India'}]","['A Chief Justice is a leadership title in India.', 'Chief Justice is one of the titles of Indian leaders.', 'Chief Justice is the title of one of the leaders of India.']","Chief Justice of India is the head of the judiciary in India and is responsible for the administration of justice in the country. The office of the Chief Justice of India is a constitutional position, and the Chief Justice is appointed by the President of India on the advice of the Prime Minister. The Chief Justice is the highest ranking judge in the country and is responsible for the administration of all courts in India, including the Supreme Court of India. The Chief Justice is also responsible for the training and development of judges in the country.",0.03549522032442927,0.335742246311352,4.855158090591431
689,MusicalWork,1,"[{'object': '&minus;7', 'property': 'utcOffset', 'subject': 'San_Francisco'}]","['San Francisco is in the timezone UTC-7.', 'The UTC offset at San Francisco is -7.', ""San Francisco's Coordinated Universal Time Offset is minus seven hours.""]","""San Francisco is currently in the UTC-7 time zone.""",0.13485111859503685,0.5208333333333334,0.8153164386749268
690,MusicalWork,5,"[{'object': 'United_States', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'St._Louis,_Missouri', 'property': 'recordedIn', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': 'Squeeze_(The_Velvet_Underground_album)', 'property': 'precededBy', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': '2001-10-16', 'property': 'releaseDate', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}, {'object': '230.05', 'property': 'runtime', 'subject': 'Bootleg_Series_Volume_1:_The_Quine_Tapes'}]","['Released on October 16, 2001, The Bootleg Series Volume I: The Quine Tapes was recorded in St. Louis, Missouri, in the United States. The album, which follows the previous Velvet Underground release Squeeze, is 230:05 long.', 'The Bootleg Series Volume 1: The Quine Tapes was recorded in America in St. Louis, Missouri. This was made on October 16th 2001 and was run for 230.05 minutes. This was preceded by the Velvet Underground album Squeeze.', 'The Bootleg Series Volume I: The Quine Tapes was recorded in St. Louis Missouri in the United States and was released on 10-16-2001. The album was preceded by the album Squeeze and is 230.05 minutes long.']","The United States recorded the album Bootleg Series Volume 1: The Quine Tapes. St. Louis, Missouri also recorded the album. Squeeze, a Velvet Underground album, was preceded by Bootleg Series Volume 1: The Quine Tapes. The album was released on October 16, 2001, and had a runtime of 230.05 minutes.",0.2546873999250115,0.5514810090702947,4.05143404006958
691,MusicalWork,3,"[{'object': '2006-09-06', 'property': 'releaseDate', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Live_at_Roadburn_2008_(Year_of_No_Light_album)', 'property': 'followedBy', 'subject': 'Nord_(Year_of_No_Light_album)'}, {'object': 'Year_of_No_Light', 'property': 'artist', 'subject': 'Nord_(Year_of_No_Light_album)'}]","['Nord is an album by Year of No Light, released on September 6, 2006. It was followed by the album Live at Roadburn 2008.', 'The album titled Nord by Year of No Light was followed by Live at the Roadburn 2008. Nord was released on September, 6 in 2006.', 'Nord is an album by Year of No Light that was released on June 9th, 2006. The band followed Nord with the album Live at Roadburn 2008.']","The album ""Nord (Year of No Light)"" was released on September 6, 2006, and was followed by the live album ""Live at Roadburn 2008 (Year of No Light album)"". The artist behind the album is ""Year of No Light"".",0.19035778476657209,0.588235294117647,2.8369603157043457
692,University,6,"[{'object': '""In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.""', 'property': 'campus', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Mumbai', 'property': 'location', 'subject': 'All_India_Council_for_Technical_Education'}, {'object': '""Dr. G. P. Prabhukumar""', 'property': 'director', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Visvesvaraya_Technological_University', 'property': 'affiliation', 'subject': 'Acharya_Institute_of_Technology'}, {'object': 'Belgaum', 'property': 'city', 'subject': 'Visvesvaraya_Technological_University'}, {'object': 'All_India_Council_for_Technical_Education', 'property': 'wasGivenTheTechnicalCampusStatusBy', 'subject': 'Acharya_Institute_of_Technology'}]","[""The campus of the Acharya Institute of Technology, directed by Dr.G. Prabhukumar and affiliated with the Belgaum-located Visvesvaraya Technological University, may be found at at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, India. It was given 'Technical Campus' status by the All India Council for Technical Education of Mumbai."", 'The All India Council for Technical Education of Mumbai has designated the Acharya Institute of Technology, located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, directed by by Dr. G.P. Prabhukumar and affiliated with the Visvesvaraya Technological University in the city of Belgaum, as a Technical Campus.', ""The Acharya Institute of Technology is affiliated with Visvesvaraya Technological University in Belgaum. Dr. G. P. Prabhukumar is the Institute's director. All India Council for Technical Education, located in Mumbai, gave the Institute the status of Technical Campus. The campus address for the Acharya Institute of Technology is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.""]","Acharya Institute of Technology is located in Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090. It is a campus located in Mumbai, which is affiliated to Visvesvaraya Technological University. The campus was given the technical campus status by All India Council for Technical Education. Dr. G. P. Prabhukumar is the director of the institute.",0.45354742816396926,0.6446706330246703,5.130669593811035
693,MusicalWork,4,"[{'object': '2012-12-27', 'property': 'releaseDate', 'subject': 'Mermaid_(Train_song)'}, {'object': ""This'll_Be_My_Year"", 'property': 'precededBy', 'subject': 'Mermaid_(Train_song)'}, {'object': 'Espen_Lind', 'property': 'writer', 'subject': 'Mermaid_(Train_song)'}, {'object': '3.16', 'property': 'runtime', 'subject': 'Mermaid_(Train_song)'}]","[""The Mermaid song by Train had a release date of the twenty seventh of December 2012 and it was preceded by the song this'll be My Year and it has total runtime of three minutes and sixteen seconds and the writer of the song Mermaid by the band train is Espen Lind."", ""The 3 minutes and 16 seconds song Mermaid by Train, released on 2012-12-27, was preceded by the song This'll be my year. The song was written by Espen Lind."", ""The Train song Mermaid which was released on 27th December 2012 followed their song This'll be my year and was written by Espen Lind. The song has a total runtime of 3.16 minutes.""]","The release date of the movie ""Mermaid (Train Song)"" is December 27, 2012. The movie ""This'll Be My Year"" precedes ""Mermaid (Train Song)."" Espen Lind wrote ""Mermaid (Train Song)."" The runtime of ""Mermaid (Train Song)"" is 3 minutes and 16 seconds.",0.13856514146716278,0.3384841795437822,3.869422912597656
694,Monument,4,"[{'object': '2000', 'property': 'established', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Adams_County,_Pennsylvania', 'property': 'location', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Gettysburg,_Pennsylvania', 'property': 'municipality', 'subject': '11th_Mississippi_Infantry_Monument'}, {'object': 'Carroll_County,_Maryland', 'property': 'hasToItsSoutheast', 'subject': 'Adams_County,_Pennsylvania'}]","['The 11th Mississippi Infantry Monument was established in the year 2000 in the municipality of Gettysburg, Adams County, Pennsylvania. To the southeast of Adams County, Pennsylvania lies Carroll County, Maryland.', 'The 11th Mississippi Infantry Monument was established in 2000 and is located in Adams County, Pennsylvania, but is placed in the municipality of Gettysburg in Pennsylvania because Adams County, Pennsylvania has Carroll County, Maryland to its southeast.', 'A monument to the 11th Mississippi Infantry was erected in 2000 and is located in Adams County, Pennsylvania, in the municipality of Gettysburg. Southeast of Adams County Pennsylvania is Carroll County Maryland.']","The 11th Mississippi Infantry Monument in Gettysburg, Pennsylvania, is located in Adams County, Maryland, and has to its southeast Carroll County, Maryland. The monument was established in 2000.",0.3551227641024934,0.535100256856409,2.2845137119293213
695,MusicalWork,4,"[{'object': 'Punk_blues', 'property': 'genre', 'subject': 'Turn_Me_On_(album)'}, {'object': 'Noise_rock', 'property': 'genre', 'subject': 'Turn_Me_On_(album)'}, {'object': 'Let_It_Breed', 'property': 'precededBy', 'subject': 'Turn_Me_On_(album)'}, {'object': '35.1', 'property': 'runtime', 'subject': 'Turn_Me_On_(album)'}]","['Turn Me On is a punk blues and noise rock album that runs 35.1 minutes long. Turn It On was preceded by the album Let It Breed.', 'The album Turn Me On is an album in the genres of punk blues and noise rock. It was preceded by the Let it Breed album. The runtime of the album is 35 minutes 10 seconds.', 'The album Turn Me On is preceded by the album Let It Breed and is in the genres of Noise rock and Punk Blues. It has a runtime of 35.1 minutes.']","The Punk blues genre is characterized by a fusion of punk and blues music. The genre is often associated with the punk rock subculture and is known for its energetic and raw sound. The genre is often associated with the punk rock subculture and is known for its energetic and raw sound.

Noise rock is a genre of music that is characterized by its use of noise and dissonance. It is often associated with the punk rock subculture and is known for its energetic and raw sound.

Let It Breed is the seventh track on the album Turn",0.033094831385905826,0.3785593983784419,5.685611248016357
696,Scientist,1,"[{'object': 'England', 'property': 'birthPlace', 'subject': 'Brandon_Carter'}]","['Brandon Carter was born in England.', ""Brandon Carter's birth place was England.""]",England's birthplace is Brandon Carter.,0.08745825313180632,0.0847457627118644,0.6840896606445312
697,Film,3,"[{'object': 'Tom_Simon', 'property': 'director', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'HBO', 'property': 'broadcastedBy', 'subject': 'Death_on_a_Factory_Farm'}, {'object': 'Geof_Bartz', 'property': 'editor', 'subject': 'Death_on_a_Factory_Farm'}]","['Tom Simon directed the film ‘Death on a Factory Farm’ which was edited by Geof Bartz and broadcasted by HBO.', ""Geof Bartz is the editor of 'Death on a Factory Farm' which was released by HBO and directed by Tom Simon."", 'Death on a Factory Farm, which was broadcasted by HBO, was directed by Tom Simon and edited by Geof Bartz.']","The triples represent information about the people and entities involved in the production of the documentary ""Death on a Factory Farm"". The triples are:

* Tom Simon is the director of the documentary.
* HBO is the broadcaster of the documentary.
* Geof Bartz is the editor of the documentary.",0.12961487777860567,0.4522605764760576,3.3041975498199463
